mac_add,created_time
f2:b4:29:8e:b0:78,2016-12-07 00:24:00.000
fc:25:3f:d0:11:2e,2016-12-07 00:24:00.000
18:0c:ac:4a:d9:c6,2016-12-07 00:25:00.000
1c:e1:92:34:d7:46,2016-12-07 00:25:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 00:25:00.000
60:01:94:0f:9b:4e,2016-12-07 00:25:00.000
60:01:94:0f:a0:08,2016-12-07 00:25:00.000
60:01:94:0f:a0:89,2016-12-07 00:25:00.000
8a:15:04:55:9c:40,2016-12-07 00:25:00.000
ac:f7:f3:bf:78:ca,2016-12-07 00:25:00.000
b4:29:3d:01:85:fc,2016-12-07 00:25:00.000
b4:29:3d:01:85:fe,2016-12-07 00:25:00.000
b4:29:3d:01:86:00,2016-12-07 00:25:00.000
bc:3a:ea:74:40:53,2016-12-07 00:25:00.000
cc:44:63:7c:83:54,2016-12-07 00:25:00.000
cc:44:63:7f:21:07,2016-12-07 00:25:00.000
e4:95:6e:40:68:68,2016-12-07 00:25:00.000
e4:95:6e:40:68:7d,2016-12-07 00:25:00.000
e4:95:6e:40:68:f9,2016-12-07 00:25:00.000
e4:95:6e:40:6f:ee,2016-12-07 00:25:00.000
fc:25:3f:d0:11:2e,2016-12-07 00:25:00.000
1c:e1:92:34:d7:46,2016-12-07 00:26:00.000
5c:cf:7f:21:fb:8a,2016-12-07 00:26:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 00:26:00.000
60:01:94:0f:9b:4e,2016-12-07 00:26:00.000
60:01:94:0f:a0:08,2016-12-07 00:26:00.000
60:01:94:0f:a0:89,2016-12-07 00:26:00.000
6e:45:fe:da:5f:27,2016-12-07 00:26:00.000
8a:15:04:55:9c:40,2016-12-07 00:26:00.000
ac:f7:f3:bf:78:ca,2016-12-07 00:26:00.000
b4:29:3d:01:85:fe,2016-12-07 00:26:00.000
b4:29:3d:01:86:00,2016-12-07 00:26:00.000
cc:44:63:7f:21:07,2016-12-07 00:26:00.000
e4:95:6e:40:68:68,2016-12-07 00:26:00.000
e4:95:6e:40:68:7d,2016-12-07 00:26:00.000
e4:95:6e:40:68:f9,2016-12-07 00:26:00.000
e4:95:6e:40:6f:ee,2016-12-07 00:26:00.000
f2:b4:29:8e:b0:78,2016-12-07 00:26:00.000
1c:e1:92:34:d7:46,2016-12-07 00:27:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 00:27:00.000
60:01:94:0f:9b:4e,2016-12-07 00:27:00.000
60:01:94:0f:a0:08,2016-12-07 00:27:00.000
60:01:94:0f:a0:89,2016-12-07 00:27:00.000
8a:15:04:55:9c:40,2016-12-07 00:27:00.000
ac:f7:f3:bf:78:ca,2016-12-07 00:27:00.000
b4:29:3d:01:86:00,2016-12-07 00:27:00.000
bc:3a:ea:74:40:53,2016-12-07 00:27:00.000
c8:f6:50:9c:5d:d1,2016-12-07 00:27:00.000
cc:44:63:7c:83:54,2016-12-07 00:27:00.000
cc:44:63:7f:21:07,2016-12-07 00:27:00.000
e4:95:6e:40:68:68,2016-12-07 00:27:00.000
e4:95:6e:40:68:7d,2016-12-07 00:27:00.000
e4:95:6e:40:68:f9,2016-12-07 00:27:00.000
e4:95:6e:40:6f:ee,2016-12-07 00:27:00.000
f2:b4:29:8e:b0:78,2016-12-07 00:27:00.000
fc:25:3f:d0:11:2e,2016-12-07 00:27:00.000
14:10:9f:6a:14:a8,2016-12-07 00:28:00.000
18:59:36:12:23:33,2016-12-07 00:28:00.000
1c:e1:92:34:d7:46,2016-12-07 00:28:00.000
5c:cf:7f:22:01:df,2016-12-07 00:28:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 00:28:00.000
60:01:94:0f:9b:4e,2016-12-07 00:28:00.000
60:01:94:0f:a0:08,2016-12-07 00:28:00.000
60:01:94:0f:a0:89,2016-12-07 00:28:00.000
6e:45:fe:da:5f:27,2016-12-07 00:28:00.000
8a:15:04:55:9c:40,2016-12-07 00:28:00.000
ac:f7:f3:bf:78:ca,2016-12-07 00:28:00.000
b4:29:3d:01:85:fe,2016-12-07 00:28:00.000
cc:44:63:7f:21:07,2016-12-07 00:28:00.000
cc:78:5f:db:ec:a7,2016-12-07 00:28:00.000
e4:95:6e:40:68:68,2016-12-07 00:28:00.000
e4:95:6e:40:68:7d,2016-12-07 00:28:00.000
e4:95:6e:40:68:f9,2016-12-07 00:28:00.000
e4:95:6e:40:6f:ee,2016-12-07 00:28:00.000
ec:ad:b8:7c:c1:22,2016-12-07 00:28:00.000
f2:b4:29:8e:b0:78,2016-12-07 00:28:00.000
1c:e1:92:34:d7:46,2016-12-07 00:29:00.000
52:d7:85:a5:36:b9,2016-12-07 00:29:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 00:29:00.000
60:01:94:0f:9b:4e,2016-12-07 00:29:00.000
60:01:94:0f:a0:08,2016-12-07 00:29:00.000
60:01:94:0f:a0:89,2016-12-07 00:29:00.000
8a:15:04:55:9c:40,2016-12-07 00:29:00.000
ac:f7:f3:bf:78:ca,2016-12-07 00:29:00.000
b4:29:3d:01:85:fe,2016-12-07 00:29:00.000
b4:29:3d:01:86:00,2016-12-07 00:29:00.000
cc:44:63:7f:21:07,2016-12-07 00:29:00.000
e4:95:6e:40:68:68,2016-12-07 00:29:00.000
e4:95:6e:40:68:7d,2016-12-07 00:29:00.000
e4:95:6e:40:68:f9,2016-12-07 00:29:00.000
e4:95:6e:40:6f:ee,2016-12-07 00:29:00.000
f2:b4:29:8e:b0:78,2016-12-07 00:29:00.000
1c:e1:92:34:d7:46,2016-12-07 00:30:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 00:30:00.000
60:01:94:0f:9b:4e,2016-12-07 00:30:00.000
60:01:94:0f:a0:08,2016-12-07 00:30:00.000
60:01:94:0f:a0:89,2016-12-07 00:30:00.000
6e:45:fe:da:5f:27,2016-12-07 00:30:00.000
8a:15:04:55:9c:40,2016-12-07 00:30:00.000
ac:a2:13:52:07:c1,2016-12-07 00:30:00.000
ac:f7:f3:bf:78:ca,2016-12-07 00:30:00.000
b4:29:3d:01:85:fc,2016-12-07 00:30:00.000
b4:29:3d:01:85:fe,2016-12-07 00:30:00.000
b4:29:3d:01:86:00,2016-12-07 00:30:00.000
cc:44:63:7f:21:07,2016-12-07 00:30:00.000
e4:95:6e:40:68:68,2016-12-07 00:30:00.000
e4:95:6e:40:68:7d,2016-12-07 00:30:00.000
e4:95:6e:40:68:f9,2016-12-07 00:30:00.000
e4:95:6e:40:6f:ee,2016-12-07 00:30:00.000
f2:b4:29:8e:b0:78,2016-12-07 00:30:00.000
fc:25:3f:d0:11:2e,2016-12-07 00:30:00.000
1c:e1:92:34:d7:46,2016-12-07 00:31:00.000
24:1f:a0:a4:9e:c4,2016-12-07 00:31:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 00:31:00.000
60:01:94:0f:9b:4e,2016-12-07 00:31:00.000
60:01:94:0f:a0:08,2016-12-07 00:31:00.000
60:01:94:0f:a0:89,2016-12-07 00:31:00.000
6e:45:fe:da:5f:27,2016-12-07 00:31:00.000
8a:15:04:55:9c:40,2016-12-07 00:31:00.000
ac:f7:f3:bf:78:ca,2016-12-07 00:31:00.000
b4:29:3d:01:85:fe,2016-12-07 00:31:00.000
b4:29:3d:01:86:00,2016-12-07 00:31:00.000
cc:44:63:7f:21:07,2016-12-07 00:31:00.000
e4:95:6e:40:68:68,2016-12-07 00:31:00.000
e4:95:6e:40:68:7d,2016-12-07 00:31:00.000
e4:95:6e:40:68:f9,2016-12-07 00:31:00.000
e4:95:6e:40:6f:ee,2016-12-07 00:31:00.000
18:0c:ac:4a:d9:c6,2016-12-07 00:32:00.000
1c:e1:92:34:d7:46,2016-12-07 00:32:00.000
24:1f:a0:a4:9e:c4,2016-12-07 00:32:00.000
48:db:50:9a:88:44,2016-12-07 00:32:00.000
5c:cf:7f:22:01:df,2016-12-07 00:32:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 00:32:00.000
60:01:94:0f:9b:4e,2016-12-07 00:32:00.000
60:01:94:0f:a0:08,2016-12-07 00:32:00.000
60:01:94:0f:a0:89,2016-12-07 00:32:00.000
60:01:94:0f:a4:39,2016-12-07 00:32:00.000
6e:45:fe:da:5f:27,2016-12-07 00:32:00.000
8a:15:04:55:9c:40,2016-12-07 00:32:00.000
ac:f7:f3:bf:78:ca,2016-12-07 00:32:00.000
b4:29:3d:01:86:00,2016-12-07 00:32:00.000
cc:44:63:7f:21:07,2016-12-07 00:32:00.000
cc:78:5f:db:ec:a7,2016-12-07 00:32:00.000
e4:95:6e:40:68:68,2016-12-07 00:32:00.000
e4:95:6e:40:68:7d,2016-12-07 00:32:00.000
e4:95:6e:40:68:f9,2016-12-07 00:32:00.000
e4:95:6e:40:6f:ee,2016-12-07 00:32:00.000
f2:b4:29:8e:b0:78,2016-12-07 00:32:00.000
1c:e1:92:34:d7:46,2016-12-07 00:33:00.000
48:db:50:9a:88:44,2016-12-07 00:33:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 00:33:00.000
60:01:94:0f:9b:4e,2016-12-07 00:33:00.000
60:01:94:0f:a0:08,2016-12-07 00:33:00.000
60:01:94:0f:a0:89,2016-12-07 00:33:00.000
6e:45:fe:da:5f:27,2016-12-07 00:33:00.000
8a:15:04:55:9c:40,2016-12-07 00:33:00.000
ac:f7:f3:bf:78:ca,2016-12-07 00:33:00.000
b4:29:3d:01:85:fe,2016-12-07 00:33:00.000
b4:29:3d:01:86:00,2016-12-07 00:33:00.000
c8:f6:50:9c:5d:d1,2016-12-07 00:33:00.000
cc:44:63:7f:21:07,2016-12-07 00:33:00.000
cc:78:5f:db:ec:a7,2016-12-07 00:33:00.000
e4:95:6e:40:68:68,2016-12-07 00:33:00.000
e4:95:6e:40:68:7d,2016-12-07 00:33:00.000
e4:95:6e:40:68:f9,2016-12-07 00:33:00.000
e4:95:6e:40:6f:ee,2016-12-07 00:33:00.000
f2:b4:29:8e:b0:78,2016-12-07 00:33:00.000
fc:25:3f:d0:11:2e,2016-12-07 00:33:00.000
1c:cd:e5:1e:99:78,2016-12-07 00:34:00.000
1c:e1:92:34:d7:46,2016-12-07 00:34:00.000
34:ab:37:ad:89:ce,2016-12-07 00:34:00.000
48:db:50:9a:88:44,2016-12-07 00:34:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 00:34:00.000
60:01:94:0f:9b:4e,2016-12-07 00:34:00.000
60:01:94:0f:a0:08,2016-12-07 00:34:00.000
60:01:94:0f:a0:89,2016-12-07 00:34:00.000
60:01:94:0f:a4:39,2016-12-07 00:34:00.000
8a:15:04:55:9c:40,2016-12-07 00:34:00.000
ac:f7:f3:bf:78:ca,2016-12-07 00:34:00.000
b4:29:3d:01:85:fc,2016-12-07 00:34:00.000
b4:29:3d:01:85:fe,2016-12-07 00:34:00.000
b4:29:3d:01:86:00,2016-12-07 00:34:00.000
cc:44:63:7f:21:07,2016-12-07 00:34:00.000
cc:78:5f:db:ec:a7,2016-12-07 00:34:00.000
da:a1:19:0c:74:5f,2016-12-07 00:34:00.000
da:a1:19:44:f6:e1,2016-12-07 00:34:00.000
da:a1:19:5c:69:54,2016-12-07 00:34:00.000
da:a1:19:69:52:3d,2016-12-07 00:34:00.000
da:a1:19:6a:e5:99,2016-12-07 00:34:00.000
da:a1:19:c0:3b:ef,2016-12-07 00:34:00.000
da:a1:19:d5:19:cd,2016-12-07 00:34:00.000
e4:95:6e:40:68:68,2016-12-07 00:34:00.000
e4:95:6e:40:68:7d,2016-12-07 00:34:00.000
e4:95:6e:40:68:f9,2016-12-07 00:34:00.000
e4:95:6e:40:6f:ee,2016-12-07 00:34:00.000
f2:b4:29:8e:b0:78,2016-12-07 00:34:00.000
00:1d:fa:55:5d:0f,2016-12-07 00:35:00.000
14:10:9f:6a:14:a8,2016-12-07 00:35:00.000
1c:cd:e5:1e:99:78,2016-12-07 00:35:00.000
1c:e1:92:34:d7:46,2016-12-07 00:35:00.000
48:db:50:9a:88:44,2016-12-07 00:35:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 00:35:00.000
60:01:94:0f:9b:4e,2016-12-07 00:35:00.000
60:01:94:0f:a0:08,2016-12-07 00:35:00.000
60:01:94:0f:a0:89,2016-12-07 00:35:00.000
60:01:94:0f:a4:39,2016-12-07 00:35:00.000
8a:15:04:55:9c:40,2016-12-07 00:35:00.000
ac:f7:f3:bf:78:ca,2016-12-07 00:35:00.000
b4:29:3d:01:85:fc,2016-12-07 00:35:00.000
b4:29:3d:01:85:fe,2016-12-07 00:35:00.000
b4:29:3d:01:86:00,2016-12-07 00:35:00.000
cc:44:63:7f:21:07,2016-12-07 00:35:00.000
da:a1:19:72:11:c5,2016-12-07 00:35:00.000
e4:95:6e:40:68:68,2016-12-07 00:35:00.000
e4:95:6e:40:68:7d,2016-12-07 00:35:00.000
e4:95:6e:40:68:f9,2016-12-07 00:35:00.000
e4:95:6e:40:6f:ee,2016-12-07 00:35:00.000
ec:ad:b8:7c:c1:22,2016-12-07 00:35:00.000
f2:b4:29:8e:b0:78,2016-12-07 00:35:00.000
1c:cd:e5:1e:99:78,2016-12-07 00:36:00.000
1c:e1:92:34:d7:46,2016-12-07 00:36:00.000
24:1f:a0:a4:9e:c4,2016-12-07 00:36:00.000
26:1e:69:fd:d4:c2,2016-12-07 00:36:00.000
48:db:50:9a:88:44,2016-12-07 00:36:00.000
5c:cf:7f:21:fb:8a,2016-12-07 00:36:00.000
5c:cf:7f:22:01:df,2016-12-07 00:36:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 00:36:00.000
60:01:94:0f:9b:4e,2016-12-07 00:36:00.000
60:01:94:0f:a0:08,2016-12-07 00:36:00.000
60:01:94:0f:a0:89,2016-12-07 00:36:00.000
8a:15:04:55:9c:40,2016-12-07 00:36:00.000
ac:f7:f3:bf:78:ca,2016-12-07 00:36:00.000
b4:29:3d:01:85:fc,2016-12-07 00:36:00.000
b4:29:3d:01:85:fe,2016-12-07 00:36:00.000
b4:29:3d:01:86:00,2016-12-07 00:36:00.000
cc:44:63:7f:21:07,2016-12-07 00:36:00.000
e4:95:6e:40:68:68,2016-12-07 00:36:00.000
e4:95:6e:40:68:7d,2016-12-07 00:36:00.000
e4:95:6e:40:68:f9,2016-12-07 00:36:00.000
e4:95:6e:40:6f:ee,2016-12-07 00:36:00.000
fc:25:3f:d0:11:2e,2016-12-07 00:36:00.000
1c:cd:e5:1e:99:78,2016-12-07 00:37:00.000
1c:e1:92:34:d7:46,2016-12-07 00:37:00.000
22:7e:7d:10:37:a9,2016-12-07 00:37:00.000
24:1f:a0:a4:9e:c4,2016-12-07 00:37:00.000
26:1e:69:fd:d4:c2,2016-12-07 00:37:00.000
40:b8:37:d9:16:63,2016-12-07 00:37:00.000
48:db:50:9a:88:44,2016-12-07 00:37:00.000
52:d7:85:a5:36:b9,2016-12-07 00:37:00.000
5c:cf:7f:22:01:df,2016-12-07 00:37:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 00:37:00.000
60:01:94:0f:9b:4e,2016-12-07 00:37:00.000
60:01:94:0f:a0:08,2016-12-07 00:37:00.000
60:01:94:0f:a0:89,2016-12-07 00:37:00.000
6a:32:4a:60:85:d8,2016-12-07 00:37:00.000
8a:15:04:55:9c:40,2016-12-07 00:37:00.000
ac:f7:f3:bf:78:ca,2016-12-07 00:37:00.000
b4:29:3d:01:85:fc,2016-12-07 00:37:00.000
b4:29:3d:01:86:00,2016-12-07 00:37:00.000
cc:44:63:7f:21:07,2016-12-07 00:37:00.000
cc:78:5f:db:ec:a7,2016-12-07 00:37:00.000
e4:95:6e:40:68:68,2016-12-07 00:37:00.000
e4:95:6e:40:68:7d,2016-12-07 00:37:00.000
e4:95:6e:40:68:f9,2016-12-07 00:37:00.000
e4:95:6e:40:6f:ee,2016-12-07 00:37:00.000
1c:cd:e5:1e:99:78,2016-12-07 00:38:00.000
1c:e1:92:34:d7:46,2016-12-07 00:38:00.000
24:1f:a0:a4:9e:c4,2016-12-07 00:38:00.000
26:1e:69:fd:d4:c2,2016-12-07 00:38:00.000
48:db:50:9a:88:44,2016-12-07 00:38:00.000
5c:cf:7f:21:fb:8a,2016-12-07 00:38:00.000
5c:cf:7f:22:01:df,2016-12-07 00:38:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 00:38:00.000
60:01:94:0f:9b:4e,2016-12-07 00:38:00.000
60:01:94:0f:a0:08,2016-12-07 00:38:00.000
60:01:94:0f:a0:89,2016-12-07 00:38:00.000
60:01:94:0f:a4:39,2016-12-07 00:38:00.000
8a:15:04:55:9c:40,2016-12-07 00:38:00.000
ac:f7:f3:bf:78:ca,2016-12-07 00:38:00.000
b4:29:3d:01:85:fc,2016-12-07 00:38:00.000
b4:29:3d:01:85:fd,2016-12-07 00:38:00.000
b4:29:3d:01:86:00,2016-12-07 00:38:00.000
cc:44:63:7f:21:07,2016-12-07 00:38:00.000
cc:78:5f:db:ec:a7,2016-12-07 00:38:00.000
e4:95:6e:40:68:68,2016-12-07 00:38:00.000
e4:95:6e:40:68:7d,2016-12-07 00:38:00.000
e4:95:6e:40:68:f9,2016-12-07 00:38:00.000
e4:95:6e:40:6f:ee,2016-12-07 00:38:00.000
1c:cd:e5:1e:99:78,2016-12-07 00:39:00.000
1c:e1:92:34:d7:46,2016-12-07 00:39:00.000
24:1f:a0:a4:9e:c4,2016-12-07 00:39:00.000
26:1e:69:fd:d4:c2,2016-12-07 00:39:00.000
48:db:50:9a:88:44,2016-12-07 00:39:00.000
5c:cf:7f:21:fb:8a,2016-12-07 00:39:00.000
5c:cf:7f:22:01:df,2016-12-07 00:39:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 00:39:00.000
60:01:94:0f:9b:4e,2016-12-07 00:39:00.000
60:01:94:0f:a0:08,2016-12-07 00:39:00.000
60:01:94:0f:a0:89,2016-12-07 00:39:00.000
60:01:94:0f:a4:39,2016-12-07 00:39:00.000
8a:15:04:55:9c:40,2016-12-07 00:39:00.000
ac:f7:f3:bf:78:ca,2016-12-07 00:39:00.000
b4:29:3d:01:85:fc,2016-12-07 00:39:00.000
b4:29:3d:01:85:fe,2016-12-07 00:39:00.000
b4:29:3d:01:86:00,2016-12-07 00:39:00.000
cc:44:63:7f:21:07,2016-12-07 00:39:00.000
e4:95:6e:40:68:68,2016-12-07 00:39:00.000
e4:95:6e:40:68:7d,2016-12-07 00:39:00.000
e4:95:6e:40:68:f9,2016-12-07 00:39:00.000
e4:95:6e:40:6f:ee,2016-12-07 00:39:00.000
ec:ad:b8:7c:c1:22,2016-12-07 00:39:00.000
00:1d:fa:55:5d:0f,2016-12-07 00:40:00.000
1c:cd:e5:1e:99:78,2016-12-07 00:40:00.000
1c:e1:92:34:d7:46,2016-12-07 00:40:00.000
24:1f:a0:a4:9e:c4,2016-12-07 00:40:00.000
26:1e:69:fd:d4:c2,2016-12-07 00:40:00.000
48:db:50:9a:88:44,2016-12-07 00:40:00.000
5c:cf:7f:22:01:df,2016-12-07 00:40:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 00:40:00.000
60:01:94:0f:9b:4e,2016-12-07 00:40:00.000
60:01:94:0f:a0:08,2016-12-07 00:40:00.000
60:01:94:0f:a0:89,2016-12-07 00:40:00.000
8a:15:04:55:9c:40,2016-12-07 00:40:00.000
ac:f7:f3:bf:78:ca,2016-12-07 00:40:00.000
b4:29:3d:01:85:fc,2016-12-07 00:40:00.000
b4:29:3d:01:86:00,2016-12-07 00:40:00.000
bc:3a:ea:74:40:53,2016-12-07 00:40:00.000
cc:44:63:7f:21:07,2016-12-07 00:40:00.000
e4:95:6e:40:68:68,2016-12-07 00:40:00.000
e4:95:6e:40:68:7d,2016-12-07 00:40:00.000
e4:95:6e:40:68:f9,2016-12-07 00:40:00.000
e4:95:6e:40:6f:ee,2016-12-07 00:40:00.000
1c:cd:e5:1e:99:78,2016-12-07 00:41:00.000
24:1f:a0:a4:9e:c4,2016-12-07 00:41:00.000
26:1e:69:fd:d4:c2,2016-12-07 00:41:00.000
5c:cf:7f:22:01:df,2016-12-07 00:41:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 00:41:00.000
60:01:94:0f:9b:4e,2016-12-07 00:41:00.000
60:01:94:0f:a0:08,2016-12-07 00:41:00.000
60:01:94:0f:a0:89,2016-12-07 00:41:00.000
8a:15:04:55:9c:40,2016-12-07 00:41:00.000
ac:f7:f3:bf:78:ca,2016-12-07 00:41:00.000
b4:29:3d:01:85:fc,2016-12-07 00:41:00.000
b4:29:3d:01:85:fe,2016-12-07 00:41:00.000
b4:29:3d:01:86:00,2016-12-07 00:41:00.000
bc:3a:ea:74:40:53,2016-12-07 00:41:00.000
cc:44:63:7f:21:07,2016-12-07 00:41:00.000
e4:95:6e:40:68:68,2016-12-07 00:41:00.000
e4:95:6e:40:68:7d,2016-12-07 00:41:00.000
e4:95:6e:40:68:f9,2016-12-07 00:41:00.000
e4:95:6e:40:6f:ee,2016-12-07 00:41:00.000
fc:25:3f:d0:11:2e,2016-12-07 00:41:00.000
1c:e1:92:34:d7:46,2016-12-07 00:42:00.000
24:1f:a0:a4:9e:c4,2016-12-07 00:42:00.000
5c:cf:7f:22:01:df,2016-12-07 00:42:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 00:42:00.000
60:01:94:0f:9b:4e,2016-12-07 00:42:00.000
60:01:94:0f:a0:08,2016-12-07 00:42:00.000
60:01:94:0f:a0:89,2016-12-07 00:42:00.000
8a:15:04:55:9c:40,2016-12-07 00:42:00.000
ac:f7:f3:bf:78:ca,2016-12-07 00:42:00.000
b4:29:3d:01:85:fc,2016-12-07 00:42:00.000
b4:29:3d:01:85:fe,2016-12-07 00:42:00.000
b4:29:3d:01:86:00,2016-12-07 00:42:00.000
bc:3a:ea:74:40:53,2016-12-07 00:42:00.000
cc:44:63:7f:21:07,2016-12-07 00:42:00.000
e4:95:6e:40:68:68,2016-12-07 00:42:00.000
e4:95:6e:40:68:7d,2016-12-07 00:42:00.000
e4:95:6e:40:68:f9,2016-12-07 00:42:00.000
e4:95:6e:40:6f:ee,2016-12-07 00:42:00.000
f2:b4:29:8e:b0:78,2016-12-07 00:42:00.000
1c:cd:e5:1e:99:78,2016-12-07 00:43:00.000
1c:e1:92:34:d7:46,2016-12-07 00:43:00.000
24:1f:a0:a4:9e:c4,2016-12-07 00:43:00.000
2a:61:cd:97:46:9d,2016-12-07 00:43:00.000
48:db:50:9a:88:44,2016-12-07 00:43:00.000
5c:cf:7f:22:01:df,2016-12-07 00:43:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 00:43:00.000
60:01:94:0f:9b:4e,2016-12-07 00:43:00.000
60:01:94:0f:a0:08,2016-12-07 00:43:00.000
60:01:94:0f:a0:89,2016-12-07 00:43:00.000
8a:15:04:55:9c:40,2016-12-07 00:43:00.000
ac:f7:f3:bf:78:ca,2016-12-07 00:43:00.000
b4:29:3d:01:85:fc,2016-12-07 00:43:00.000
b4:29:3d:01:85:fd,2016-12-07 00:43:00.000
b4:29:3d:01:85:fe,2016-12-07 00:43:00.000
bc:3a:ea:74:40:53,2016-12-07 00:43:00.000
cc:44:63:7f:21:07,2016-12-07 00:43:00.000
cc:78:5f:db:ec:a7,2016-12-07 00:43:00.000
e4:95:6e:40:68:68,2016-12-07 00:43:00.000
e4:95:6e:40:68:7d,2016-12-07 00:43:00.000
e4:95:6e:40:68:f9,2016-12-07 00:43:00.000
e4:95:6e:40:6f:ee,2016-12-07 00:43:00.000
f2:b4:29:8e:b0:78,2016-12-07 00:43:00.000
fc:25:3f:d0:11:2e,2016-12-07 00:43:00.000
14:10:9f:6a:14:a8,2016-12-07 00:44:00.000
1c:cd:e5:1e:99:78,2016-12-07 00:44:00.000
1c:e1:92:34:d7:46,2016-12-07 00:44:00.000
48:db:50:9a:88:44,2016-12-07 00:44:00.000
5c:cf:7f:22:01:df,2016-12-07 00:44:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 00:44:00.000
60:01:94:0f:9b:4e,2016-12-07 00:44:00.000
60:01:94:0f:a0:08,2016-12-07 00:44:00.000
60:01:94:0f:a0:89,2016-12-07 00:44:00.000
8a:15:04:55:9c:40,2016-12-07 00:44:00.000
ac:f7:f3:bf:78:ca,2016-12-07 00:44:00.000
b4:29:3d:01:85:fd,2016-12-07 00:44:00.000
b4:29:3d:01:85:fe,2016-12-07 00:44:00.000
b4:29:3d:01:86:00,2016-12-07 00:44:00.000
bc:3a:ea:74:40:53,2016-12-07 00:44:00.000
c8:f6:50:9c:5d:d1,2016-12-07 00:44:00.000
cc:44:63:7f:21:07,2016-12-07 00:44:00.000
e4:95:6e:40:68:68,2016-12-07 00:44:00.000
e4:95:6e:40:68:7d,2016-12-07 00:44:00.000
e4:95:6e:40:68:f9,2016-12-07 00:44:00.000
e4:95:6e:40:6f:ee,2016-12-07 00:44:00.000
ec:ad:b8:7c:c1:22,2016-12-07 00:44:00.000
f2:b4:29:8e:b0:78,2016-12-07 00:44:00.000
fc:25:3f:d0:11:2e,2016-12-07 00:44:00.000
00:1d:fa:55:5d:0f,2016-12-07 00:45:00.000
1c:cd:e5:1e:99:78,2016-12-07 00:45:00.000
1c:e1:92:34:d7:46,2016-12-07 00:45:00.000
22:7e:7d:10:37:a9,2016-12-07 00:45:00.000
48:db:50:9a:88:44,2016-12-07 00:45:00.000
5c:cf:7f:22:01:df,2016-12-07 00:45:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 00:45:00.000
60:01:94:0f:9b:4e,2016-12-07 00:45:00.000
60:01:94:0f:a0:08,2016-12-07 00:45:00.000
60:01:94:0f:a0:89,2016-12-07 00:45:00.000
60:01:94:0f:a4:39,2016-12-07 00:45:00.000
8a:15:04:55:9c:40,2016-12-07 00:45:00.000
96:0e:d2:91:3a:84,2016-12-07 00:45:00.000
ac:f7:f3:bf:78:ca,2016-12-07 00:45:00.000
b4:29:3d:01:85:fe,2016-12-07 00:45:00.000
b4:29:3d:01:86:00,2016-12-07 00:45:00.000
cc:44:63:7f:21:07,2016-12-07 00:45:00.000
e4:95:6e:40:68:68,2016-12-07 00:45:00.000
e4:95:6e:40:68:7d,2016-12-07 00:45:00.000
e4:95:6e:40:68:f9,2016-12-07 00:45:00.000
e4:95:6e:40:6f:ee,2016-12-07 00:45:00.000
f2:b4:29:8e:b0:78,2016-12-07 00:45:00.000
18:fe:34:cb:ba:f7,2016-12-07 00:46:00.000
1c:cd:e5:1e:99:78,2016-12-07 00:46:00.000
1c:e1:92:34:d7:46,2016-12-07 00:46:00.000
24:1f:a0:a4:9e:c4,2016-12-07 00:46:00.000
48:db:50:9a:88:44,2016-12-07 00:46:00.000
5c:cf:7f:22:01:df,2016-12-07 00:46:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 00:46:00.000
60:01:94:0f:9b:4e,2016-12-07 00:46:00.000
60:01:94:0f:a0:08,2016-12-07 00:46:00.000
60:01:94:0f:a0:89,2016-12-07 00:46:00.000
8a:15:04:55:9c:40,2016-12-07 00:46:00.000
ac:f7:f3:bf:78:ca,2016-12-07 00:46:00.000
b4:29:3d:01:85:fc,2016-12-07 00:46:00.000
b4:29:3d:01:85:fe,2016-12-07 00:46:00.000
b4:29:3d:01:86:00,2016-12-07 00:46:00.000
bc:3a:ea:74:40:53,2016-12-07 00:46:00.000
cc:44:63:7f:21:07,2016-12-07 00:46:00.000
e4:95:6e:40:68:68,2016-12-07 00:46:00.000
e4:95:6e:40:68:7d,2016-12-07 00:46:00.000
e4:95:6e:40:68:f9,2016-12-07 00:46:00.000
e4:95:6e:40:6f:ee,2016-12-07 00:46:00.000
f2:b4:29:8e:b0:78,2016-12-07 00:46:00.000
fc:25:3f:d0:11:2e,2016-12-07 00:46:00.000
